       Energy delta[Wh]   GHI  temp  pressure  humidity  wind_speed  rain_1h  snow_1h  clouds_all  isSun  sunlightTime  dayLength  SunlightTime/daylength  weather_type  month
12374         57.925503   0.0  -1.3      1015        84         2.8     0.00     0.00         100      0             0        465                    0.00             4     12
12375         57.925503   0.0  -1.3      1015        84         2.8     0.00     0.00         100      0             0        465                    0.00             4     12
12376        310.323060   0.0  -1.3      1015        82         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12377        310.323060   0.0  -1.3      1015        82         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12378        310.323060   0.0  -1.3      1015        82         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12379        310.323060   0.0  -1.3      1015        82         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12380        323.530200   0.0  -1.3      1015        79         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12381        323.530200   0.0  -1.3      1015        79         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12382        323.530200   0.0  -1.3      1015        79         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12383        323.530200   0.0  -1.3      1015        79         2.0     0.00     0.00          98      0             0        465                    0.00             4     12
12384         69.046160   0.0  -1.3      1014        84         2.8     0.00     0.00          95      0             0        465                    0.00             4     12
12385         69.046160   0.0  -1.3      1014        84         2.8     0.00     0.00          95      0             0        465                    0.00             4     12
12386         69.046160   0.0  -1.3      1014        84         2.8     0.00     0.00          95      0             0        465                    0.00             4     12
12387         69.046160   0.0  -1.3      1014        84         2.8     0.00     0.00          95      0             0        465                    0.00             4     12
12388         62.263870   0.0  -2.3      1014        86         3.1     0.00     0.00          96      0             0        465                    0.00             4     12
12389         62.263870   0.0  -2.3      1014        86         3.1     0.00     0.00          96      0             0        465                    0.00             4     12
12390         62.263870   0.0  -2.3      1014        86         3.1     0.00     0.00          96      0             0        465                    0.00             4     12
12391         62.263870   0.0  -2.3      1014        86         3.1     0.00     0.00          96      0             0        465                    0.00             4     12
12392         52.168180   0.0  -2.2      1013        87         3.3     0.00     0.00         100      0             0        465                    0.00             4     12
12393         52.168180   0.0  -2.2      1013        87         3.3     0.00     0.00         100      0             0        465                    0.00             4     12
12394         52.168180   0.0  -2.2      1013        87         3.3     0.00     0.00         100      0             0        465                    0.00             4     12
12395         52.168180   0.0  -2.2      1013        87         3.3     0.00     0.00         100      0             0        465                    0.00             4     12
12396         52.504635   0.0  -2.3      1013        87         3.7     0.00     0.00         100      0             0        465                    0.00             4     12
12397         52.504635   0.0  -2.3      1013        87         3.7     0.00     0.00         100      0             0        465                    0.00             4     12
12398         52.504635   0.0  -2.3      1013        87         3.7     0.00     0.00         100      0             0        465                    0.00             4     12
12399         52.504635   0.0  -2.3      1013        87         3.7     0.00     0.00         100      0             0        465                    0.00             4     12
12400         54.167084   0.0  -2.3      1013        87         3.8     0.00     0.00          99      0             0        465                    0.00             4     12
12401         54.167084   0.0  -2.3      1013        87         3.8     0.00     0.00          99      0             0        465                    0.00             4     12
12402         54.167084   0.0  -2.3      1013        87         3.8     0.00     0.00          99      0             0        465                    0.00             4     12
12403         54.167084   0.0  -2.3      1013        87         3.8     0.00     0.00          99      0             0        465                    0.00             4     12
12404         56.701214   0.0  -2.3      1014        87         3.9     0.00     0.00          98      0             0        465                    0.00             4     12
12405         56.701214   0.0  -2.3      1014        87         3.9     0.00     0.00          98      0             0        465                    0.00             4     12
12406         56.701214   0.0  -2.3      1014        87         3.9     0.00     0.00          98      0             0        465                    0.00             4     12
12407         56.701214   0.0  -2.3      1014        87         3.9     0.00     0.00          98      0             0        465                    0.00             4     12
12408         58.608723   0.0  -2.3      1014        86         3.8     0.00     0.00          98      0             0        465                    0.00             4     12
12409         58.608723   0.0  -2.3      1014        86         3.8     0.00     0.00          98      0             0        465                    0.00             4     12
12410         58.608723   0.0  -2.3      1014        86         3.8     0.00     0.00          98      0             0        465                    0.00             4     12
12411         58.608723   0.0  -2.3      1014        86         3.8     0.00     0.00          98      0             0        465                    0.00             4     12
12412         75.902830   0.3  -1.9      1014        86         4.1     0.00     0.00          92      1            15        465                    0.03             4     12
12413         66.096344   3.6  -1.9      1014        86         4.1     0.00     0.00          92      1            30        465                    0.06             4     12
12414       -156.978300   8.8  -1.9      1014        86         4.1     0.00     0.00          92      1            45        465                    0.10             4     12
12415       -162.460370  14.6  -1.9      1014        86         4.1     0.00     0.00          92      1            60        465                    0.13             4     12
12416       -167.036910  20.1  -2.3      1014        86         4.0     0.00     0.00          96      1            75        465                    0.16             4     12
12417       -169.646880  10.2  -2.3      1014        86         4.0     0.00     0.00          96      1            90        465                    0.19             4     12
12418        323.706940   4.0  -2.3      1014        86         4.0     0.00     0.00          96      1           105        465                    0.23             4     12
12419        322.188930   4.3  -2.3      1014        86         4.0     0.00     0.00          96      1           120        465                    0.26             4     12
12420        328.350500   4.6  -2.3      1015        85         4.6     0.00     0.00         100      1           135        465                    0.29             4     12
12421        577.297900   4.9  -2.3      1015        85         4.6     0.00     0.00         100      1           150        465                    0.32             4     12
12422        590.607100   5.2  -2.3      1015        85         4.6     0.00     0.00         100      1           165        465                    0.35             4     12
12423        634.701350   5.3  -2.3      1015        85         4.6     0.00     0.00         100      1           180        465                    0.39             4     12
12424        852.454350   5.4  -2.2      1015        81         4.3     0.00     0.00         100      1           195        465                    0.42             4     12
12425        865.359500   5.6  -2.2      1015        81         4.3     0.00     0.00         100      1           210        465                    0.45             4     12
12426       1266.797200  10.4  -2.2      1015        81         4.3     0.00     0.00         100      1           225        465                    0.48             4     12
12427        764.706800  11.1  -2.2      1015        81         4.3     0.00     0.00         100      1           240        465                    0.52             4     12
12428        769.234440  10.9  -2.1      1015        83         4.2     0.00     0.00          97      1           255        465                    0.55             4     12
12429        868.510300  11.7  -2.1      1015        83         4.2     0.00     0.00          97      1           270        465                    0.58             4     12
12430       1360.874500  13.5  -2.1      1015        83         4.2     0.00     0.00          97      1           285        465                    0.61             4     12
12431       1480.457000  19.0  -2.1      1015        83         4.2     0.00     0.00          97      1           300        465                    0.65             4     12
12432       1176.421000  29.2  -1.9      1014        81         4.1     0.00     0.00          98      1           315        465                    0.68             4     12
12433       1439.206500  31.5  -1.9      1014        81         4.1     0.00     0.00          98      1           330        465                    0.71             4     12
12434       1514.454300  30.1  -1.9      1014        81         4.1     0.00     0.00          98      1           345        465                    0.74             4     12
12435       1107.971300  29.6  -1.9      1014        81         4.1     0.00     0.00          98      1           360        465                    0.77             4     12
12436        508.990660  25.6  -2.2      1014        82         4.2     0.00     0.00          99      1           375        465                    0.81             4     12
12437        272.376770  23.6  -2.2      1014        82         4.2     0.00     0.00          99      1           390        465                    0.84             4     12
12438        243.435910  19.2  -2.2      1014        82         4.2     0.00     0.00          99      1           405        465                    0.87             4     12
12439        -74.335526  13.2  -2.2      1014        82         4.2     0.00     0.00          99      1           420        465                    0.90             4     12
12440        -77.770905   7.4  -3.0      1014        83         4.4     0.00     0.00          98      1           435        465                    0.94             4     12
12441        -85.290810   2.4  -3.0      1014        83         4.4     0.00     0.00          98      1           450        465                    0.97             4     12
12442       -139.133210   0.0  -3.0      1014        83         4.4     0.00     0.00          98      1           465        465                    1.00             4     12
12443         66.955760   0.0  -3.0      1014        83         4.4     0.00     0.00          98      0             0        465                    0.00             4     12
12444         66.753395   0.0  -3.3      1014        85         4.1     0.00     0.00          96      0             0        465                    0.00             4     12
12445         66.753395   0.0  -3.3      1014        85         4.1     0.00     0.00          96      0             0        465                    0.00             4     12
12446         66.753395   0.0  -3.3      1014        85         4.1     0.00     0.00          96      0             0        465                    0.00             4     12
12447         66.753395   0.0  -3.3      1014        85         4.1     0.00     0.00          96      0             0        465                    0.00             4     12
12448         72.684830   0.0  -3.3      1014        86         4.2     0.00     0.00          93      0             0        465                    0.00             4     12
12449         72.684830   0.0  -3.3      1014        86         4.2     0.00     0.00          93      0             0        465                    0.00             4     12
12450         72.684830   0.0  -3.3      1014        86         4.2     0.00     0.00          93      0             0        465                    0.00             4     12
12451         72.684830   0.0  -3.3      1014        86         4.2     0.00     0.00          93      0             0        465                    0.00             4     12
12452        142.666060   0.0  -3.3      1014        86         4.6     0.00     0.00          78      0             0        465                    0.00             3     12
12453        142.666060   0.0  -3.3      1014        86         4.6     0.00     0.00          78      0             0        465                    0.00             3     12
12454        142.666060   0.0  -3.3      1014        86         4.6     0.00     0.00          78      0             0        465                    0.00             3     12
12455        142.666060   0.0  -3.3      1014        86         4.6     0.00     0.00          78      0             0        465                    0.00             3     12
12456        168.853590   0.0  -3.3      1014        86         4.8     0.00     0.00          73      0             0        465                    0.00             3     12
12457        168.853590   0.0  -3.3      1014        86         4.8     0.00     0.00          73      0             0        465                    0.00             3     12
12458        168.853590   0.0  -3.3      1014        86         4.8     0.00     0.00          73      0             0        465                    0.00             3     12
12459        168.853590   0.0  -3.3      1014        86         4.8     0.00     0.00          73      0             0        465                    0.00             3     12
12460        115.570206   0.0  -3.1      1014        86         4.5     0.00     0.00          83      0             0        465                    0.00             3     12
12461        115.570206   0.0  -3.1      1014        86         4.5     0.00     0.00          83      0             0        465                    0.00             3     12
12462        115.570206   0.0  -3.1      1014        86         4.5     0.00     0.00          83      0             0        465                    0.00             3     12
12463        115.570206   0.0  -3.1      1014        86         4.5     0.00     0.00          83      0             0        465                    0.00             3     12
12464         90.852554   0.0  -2.8      1013        86         5.2     0.00     0.00          88      0             0        465                    0.00             4     12
12465         90.852554   0.0  -2.8      1013        86         5.2     0.00     0.00          88      0             0        465                    0.00             4     12
12466         90.852554   0.0  -2.8      1013        86         5.2     0.00     0.00          88      0             0        465                    0.00             4     12
12467         90.852554   0.0  -2.8      1013        86         5.2     0.00     0.00          88      0             0        465                    0.00             4     12
12468         98.752490   0.0  -2.3      1013        87         5.1     0.00     0.00          85      0             0        465                    0.00             4     12
12469         98.752490   0.0  -2.3      1013        87         5.1     0.00     0.00          85      0             0        465                    0.00             4     12
12470         98.752490   0.0  -2.3      1013        87         5.1     0.00     0.00          85      0             0        465                    0.00             4     12
12471         98.752490   0.0  -2.3      1013        87         5.1     0.00     0.00          85      0             0        465                    0.00             4     12
12472         81.611250   0.0  -2.4      1013        88         4.8     0.00     0.00          88      0             0        465                    0.00             4     12
12473         81.611250   0.0  -2.4      1013        88         4.8     0.00     0.00          88      0             0        465                    0.00             4     12
12474         81.611250   0.0  -2.4      1013        88         4.8     0.00     0.00          88      0             0        465                    0.00             4     12
12475         81.611250   0.0  -2.4      1013        88         4.8     0.00     0.00          88      0             0        465                    0.00             4     12
12476         55.210144   0.0  -2.4      1013        89         5.1     0.00     0.00          97      0             0        465                    0.00             4     12
12477         55.210144   0.0  -2.4      1013        89         5.1     0.00     0.00          97      0             0        465                    0.00             4     12
12478         55.210144   0.0  -2.4      1013        89         5.1     0.00     0.00          97      0             0        465                    0.00             4     12
12479         55.210144   0.0  -2.4      1013        89         5.1     0.00     0.00          97      0             0        465                    0.00             4     12
12480         60.867634   0.0  -3.1      1012        90         5.2     0.00     0.00          93      0             0        465                    0.00             4     12
12481         60.867634   0.0  -3.1      1012        90         5.2     0.00     0.00          93      0             0        465                    0.00             4     12
12482         60.867634   0.0  -3.1      1012        90         5.2     0.00     0.00          93      0             0        465                    0.00             4     12
12483         60.867634   0.0  -3.1      1012        90         5.2     0.00     0.00          93      0             0        465                    0.00             4     12
12484         52.225685   0.0  -3.0      1012        90         5.9     0.00     0.00          98      0             0        465                    0.00             4     12
12485         52.225685   0.0  -3.0      1012        90         5.9     0.00     0.00          98      0             0        465                    0.00             4     12
12486         52.225685   0.0  -3.0      1012        90         5.9     0.00     0.00          98      0             0        465                    0.00             4     12
12487         52.225685   0.0  -3.0      1012        90         5.9     0.00     0.00          98      0             0        465                    0.00             4     12
12488         49.244470   0.0  -3.0      1011        91         6.3     0.00     0.00          99      0             0        465                    0.00             4     12
12489         49.244470   0.0  -3.0      1011        91         6.3     0.00     0.00          99      0             0        465                    0.00             4     12
12490         49.244470   0.0  -3.0      1011        91         6.3     0.00     0.00          99      0             0        465                    0.00             4     12
12491         49.244470   0.0  -3.0      1011        91         6.3     0.00     0.00          99      0             0        465                    0.00             4     12
12492         50.379110   0.0  -3.2      1010        90         6.7     0.00     0.00          99      0             0        465                    0.00             4     12
12493         50.379110   0.0  -3.2      1010        90         6.7     0.00     0.00          99      0             0        465                    0.00             4     12
12494         50.379110   0.0  -3.2      1010        90         6.7     0.00     0.00          99      0             0        465                    0.00             4     12
12495         50.379110   0.0  -3.2      1010        90         6.7     0.00     0.00          99      0             0        465                    0.00             4     12
12496         49.013756   0.0  -3.2      1009        90         7.3     0.00     0.00         100      0             0        465                    0.00             4     12
12497         49.013756   0.0  -3.2      1009        90         7.3     0.00     0.00         100      0             0        465                    0.00             4     12
12498         49.013756   0.0  -3.2      1009        90         7.3     0.00     0.00         100      0             0        465                    0.00             4     12
12499         49.013756   0.0  -3.2      1009        90         7.3     0.00     0.00         100      0             0        465                    0.00             4     12
12500         51.273563   0.0  -3.1      1009        89         6.8     0.00     0.00          99      0             0        465                    0.00             4     12
12501         51.273563   0.0  -3.1      1009        89         6.8     0.00     0.00          99      0             0        465                    0.00             4     12
12502         51.273563   0.0  -3.1      1009        89         6.8     0.00     0.00          99      0             0        465                    0.00             4     12
12503         51.273563   0.0  -3.1      1009        89         6.8     0.00     0.00          99      0             0        465                    0.00             4     12
12504         50.310596   0.0  -3.1      1009        89         7.4     0.00     0.00         100      0             0        465                    0.00             4     12
12505         50.310596   0.0  -3.1      1009        89         7.4     0.00     0.00         100      0             0        465                    0.00             4     12
12506         50.310596   0.0  -3.1      1009        89         7.4     0.00     0.00         100      0             0        465                    0.00             4     12
12507         50.310596   0.0  -3.1      1009        89         7.4     0.00     0.00         100      0             0        465                    0.00             4     12
12508         50.244310   0.2  -2.9      1009        89         7.1     0.00     0.00         100      1            15        465                    0.03             4     12
12509         27.858137   3.0  -2.9      1009        89         7.1     0.00     0.00         100      1            30        465                    0.06             4     12
12510       -175.590840   7.9  -2.9      1009        89         7.1     0.00     0.00         100      1            45        465                    0.10             4     12
12511        332.140140  13.5  -2.9      1009        89         7.1     0.00     0.00         100      1            60        465                    0.13             4     12
12512        330.530270  18.8  -2.4      1009        89         6.4     0.00     0.00          96      1            75        465                    0.16             4     12
12513        335.977400   9.7  -2.4      1009        89         6.4     0.00     0.00          96      1            90        465                    0.19             4     12
12514        574.966250   3.8  -2.4      1009        89         6.4     0.00     0.00          96      1           105        465                    0.23             4     12
12515        576.170300   4.1  -2.4      1009        89         6.4     0.00     0.00          96      1           120        465                    0.26             4     12
12516        555.546450   4.4  -2.4      1009        87         7.0     0.00     0.00          78      1           135        465                    0.29             3     12
12517        557.189800   4.7  -2.4      1009        87         7.0     0.00     0.00          78      1           150        465                    0.32             3     12
12518        555.022640   5.0  -2.4      1009        87         7.0     0.00     0.00          78      1           165        465                    0.35             3     12
12519        593.337400   5.1  -2.4      1009        87         7.0     0.00     0.00          78      1           180        465                    0.39             3     12
12520        692.775700   5.2  -3.0      1008        87         6.6     0.00     0.00         100      1           195        465                    0.42             4     12
12521        777.864300   6.9  -3.0      1008        87         6.6     0.00     0.00         100      1           210        465                    0.45             4     12
12522        445.586240  10.6  -3.0      1008        87         6.6     0.00     0.00         100      1           225        465                    0.48             4     12
12523        593.528600  15.6  -3.0      1008        87         6.6     0.00     0.00         100      1           240        465                    0.52             4     12
12524        604.566400  19.8  -2.9      1008        86         6.7     0.00     0.00         100      1           255        465                    0.55             4     12
12525        601.821500  31.0  -2.9      1008        86         6.7     0.00     0.00         100      1           270        465                    0.58             4     12
12526        231.225360  36.8  -2.9      1008        86         6.7     0.00     0.00         100      1           285        465                    0.61             4     12
12527        227.658070  28.3  -2.9      1008        86         6.7     0.00     0.00         100      1           300        465                    0.65             4     12
12528        524.116400  20.1  -2.9      1008        86         6.7     0.00     0.00         100      1           315        465                    0.68             4     12
12529        560.581240  25.3  -2.9      1008        86         6.7     0.00     0.00         100      1           330        465                    0.71             4     12
12530        562.407300  28.7  -2.9      1008        86         6.7     0.00     0.00         100      1           345        465                    0.74             4     12
12531        165.811230  27.3  -2.9      1008        86         6.7     0.00     0.00         100      1           360        465                    0.77             4     12
12532       -124.535520  23.0  -2.9      1008        85         6.9     0.00     0.00         100      1           375        465                    0.81             4     12
12533        -82.607420  18.2  -2.9      1008        85         6.9     0.00     0.00         100      1           390        465                    0.84             4     12
12534        -72.583084  16.5  -2.9      1008        85         6.9     0.00     0.00         100      1           405        465                    0.87             4     12
12535        -71.165310  11.4  -2.9      1008        85         6.9     0.00     0.00         100      1           420        465                    0.90             4     12
12536       -130.466960   6.5  -3.0      1007        86         6.9     0.00     0.00         100      1           435        465                    0.94             4     12
12537       -141.119750   2.1  -3.0      1007        86         6.9     0.00     0.00         100      1           450        465                    0.97             4     12
12538       -156.970540   0.0  -3.0      1007        86         6.9     0.00     0.00         100      1           465        465                    1.00             4     12
12539         53.216507   0.0  -3.0      1007        86         6.9     0.00     0.00         100      0             0        465                    0.00             4     12
12540         52.408520   0.0  -3.2      1008        87         7.0     0.00     0.00         100      0             0        465                    0.00             4     12
12541         52.408520   0.0  -3.2      1008        87         7.0     0.00     0.00         100      0             0        465                    0.00             4     12
12542         52.408520   0.0  -3.2      1008        87         7.0     0.00     0.00         100      0             0        465                    0.00             4     12
12543         52.408520   0.0  -3.2      1008        87         7.0     0.00     0.00         100      0             0        465                    0.00             4     12
12544         52.566082   0.0  -3.4      1008        87         7.1     0.00     0.00         100      0             0        465                    0.00             4     12
12545         52.566082   0.0  -3.4      1008        87         7.1     0.00     0.00         100      0             0        465                    0.00             4     12
12546         52.566082   0.0  -3.4      1008        87         7.1     0.00     0.00         100      0             0        465                    0.00             4     12
12547         52.566082   0.0  -3.4      1008        87         7.1     0.00     0.00         100      0             0        465                    0.00             4     12
12548         52.617510   0.0  -4.0      1008        87         6.8     0.00     0.00         100      0             0        465                    0.00             4     12
12549         52.617510   0.0  -4.0      1008        87         6.8     0.00     0.00         100      0             0        465                    0.00             4     12
12550         52.617510   0.0  -4.0      1008        87         6.8     0.00     0.00         100      0             0        465                    0.00             4     12
12551         52.617510   0.0  -4.0      1008        87         6.8     0.00     0.00         100      0             0        465                    0.00             4     12
12552         51.939148   0.0  -3.4      1008        87         6.2     0.00     0.00         100      0             0        465                    0.00             4     12
12553         51.939148   0.0  -3.4      1008        87         6.2     0.00     0.00         100      0             0        465                    0.00             4     12
12554         51.939148   0.0  -3.4      1008        87         6.2     0.00     0.00         100      0             0        465                    0.00             4     12
12555         51.939148   0.0  -3.4      1008        87         6.2     0.00     0.00         100      0             0        465                    0.00             4     12
12556         50.627846   0.0  -3.5      1008        88         6.3     0.00     0.00         100      0             0        465                    0.00             4     12
12557         50.627846   0.0  -3.5      1008        88         6.3     0.00     0.00         100      0             0        465                    0.00             4     12
12558         50.627846   0.0  -3.5      1008        88         6.3     0.00     0.00         100      0             0        465                    0.00             4     12
12559         50.627846   0.0  -3.5      1008        88         6.3     0.00     0.00         100      0             0        465                    0.00             4     12
12560         52.405766   0.0  -3.5      1009        87         6.0     0.00     0.00         100      0             0        465                    0.00             4     12
12561         52.405766   0.0  -3.5      1009        87         6.0     0.00     0.00         100      0             0        465                    0.00             4     12
12562         52.405766   0.0  -3.5      1009        87         6.0     0.00     0.00         100      0             0        465                    0.00             4     12
12563         52.405766   0.0  -3.5      1009        87         6.0     0.00     0.00         100      0             0        465                    0.00             4     12
12564         50.760600   0.0  -4.0      1009        88         5.4     0.00     0.00         100      0             0        465                    0.00             4     12
12565         50.760600   0.0  -4.0      1009        88         5.4     0.00     0.00         100      0             0        465                    0.00             4     12
12566         50.760600   0.0  -4.0      1009        88         5.4     0.00     0.00         100      0             0        465                    0.00             4     12
12567         50.760600   0.0  -4.0      1009        88         5.4     0.00     0.00         100      0             0        465                    0.00             4     12
12568         48.429270   0.0  -4.0      1008        89         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12569         48.429270   0.0  -4.0      1008        89         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12570         48.429270   0.0  -4.0      1008        89         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12571         48.429270   0.0  -4.0      1008        89         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12572         49.269306   0.0  -3.3      1008        88         4.2     0.00     0.00         100      0             0        465                    0.00             4     12
12573         49.269306   0.0  -3.3      1008        88         4.2     0.00     0.00         100      0             0        465                    0.00             4     12
12574         49.269306   0.0  -3.3      1008        88         4.2     0.00     0.00         100      0             0        465                    0.00             4     12
12575         49.269306   0.0  -3.3      1008        88         4.2     0.00     0.00         100      0             0        465                    0.00             4     12
12576         55.218296   0.0  -3.2      1008        88         4.4     0.00     0.00          96      0             0        465                    0.00             4     12
12577         55.218296   0.0  -3.2      1008        88         4.4     0.00     0.00          96      0             0        465                    0.00             4     12
12578         55.218296   0.0  -3.2      1008        88         4.4     0.00     0.00          96      0             0        465                    0.00             4     12
12579         55.218296   0.0  -3.2      1008        88         4.4     0.00     0.00          96      0             0        465                    0.00             4     12
12580         57.240448   0.0  -3.3      1008        89         4.6     0.00     0.00          94      0             0        465                    0.00             4     12
12581         57.240448   0.0  -3.3      1008        89         4.6     0.00     0.00          94      0             0        465                    0.00             4     12
12582         57.240448   0.0  -3.3      1008        89         4.6     0.00     0.00          94      0             0        465                    0.00             4     12
12583         57.240448   0.0  -3.3      1008        89         4.6     0.00     0.00          94      0             0        465                    0.00             4     12
12584         50.700867   0.0  -3.4      1008        91         4.6     0.00     0.00          96      0             0        465                    0.00             4     12
12585         50.700867   0.0  -3.4      1008        91         4.6     0.00     0.00          96      0             0        465                    0.00             4     12
12586         50.700867   0.0  -3.4      1008        91         4.6     0.00     0.00          96      0             0        465                    0.00             4     12
12587         50.700867   0.0  -3.4      1008        91         4.6     0.00     0.00          96      0             0        465                    0.00             4     12
12588         46.910812   0.0  -3.4      1007        91         4.8     0.00     0.00          99      0             0        465                    0.00             4     12
12589         46.910812   0.0  -3.4      1007        91         4.8     0.00     0.00          99      0             0        465                    0.00             4     12
12590         46.910812   0.0  -3.4      1007        91         4.8     0.00     0.00          99      0             0        465                    0.00             4     12
12591         46.910812   0.0  -3.4      1007        91         4.8     0.00     0.00          99      0             0        465                    0.00             4     12
12592         46.140125   0.0  -3.4      1008        91         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12593         46.140125   0.0  -3.4      1008        91         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12594         46.140125   0.0  -3.4      1008        91         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12595         46.140125   0.0  -3.4      1008        91         4.4     0.00     0.00         100      0             0        465                    0.00             4     12
12596         46.919262   0.0  -3.5      1008        90         3.9     0.00     0.00         100      0             0        465                    0.00             4     12
12597         46.919262   0.0  -3.5      1008        90         3.9     0.00     0.00         100      0             0        465                    0.00             4     12
12598         46.919262   0.0  -3.5      1008        90         3.9     0.00     0.00         100      0             0        465                    0.00             4     12
12599         46.919262   0.0  -3.5      1008        90         3.9     0.00     0.00         100      0             0        465                    0.00             4     12
12600         47.720528   0.0  -3.6      1007        89         4.1     0.00     0.00         100      0             0        465                    0.00             4     12
12601         47.720528   0.0  -3.6      1007        89         4.1     0.00     0.00         100      0             0        465                    0.00             4     12
12602         47.720528   0.0  -3.6      1007        89         4.1     0.00     0.00         100      0             0        465                    0.00             4     12
12603         47.720528   0.0  -3.6      1007        89         4.1     0.00     0.00         100      0             0        465                    0.00             4     12
12604         48.835880   0.1  -4.2      1008        89         4.1     0.00     0.00         100      1            15        465                    0.03             4     12
12605         47.652905   2.3  -4.2      1008        89         4.1     0.00     0.00         100      1            30        465                    0.06             4     12
12606        -90.410290   6.3  -4.2      1008        89         4.1     0.00     0.00         100      1            45        465                    0.10             4     12
12607        330.892820  11.2  -4.2      1008        89         4.1     0.00     0.00         100      1            60        465                    0.13             4     12
12608         78.717255  16.1  -4.1      1008        89         3.8     0.00     0.00         100      1            75        465                    0.16             4     12
12609        308.541230  11.0  -4.1      1008        89         3.8     0.00     0.00         100      1            90        465                    0.19             4     12
12610        330.857120   5.0  -4.1      1008        89         3.8     0.00     0.00         100      1           105        465                    0.23             4     12
12611        330.680900  10.9  -4.1      1008        89         3.8     0.00     0.00         100      1           120        465                    0.26             4     12
12612        329.649840   7.5  -4.1      1008        89         4.5     0.00     0.00         100      1           135        465                    0.29             4     12
12613        204.304370   4.2  -4.1      1008        89         4.5     0.00     0.00         100      1           150        465                    0.32             4     12
12614        -19.101757   4.8  -4.1      1008        89         4.5     0.00     0.00         100      1           165        465                    0.35             4     12
12615        163.154390  18.1  -4.1      1008        89         4.5     0.00     0.00         100      1           180        465                    0.39             4     12
12616        314.092400  24.9  -3.9      1008        89         3.1     0.00     0.14         100      1           195        465                    0.42             5     12
12617        -22.968740  12.3  -3.9      1008        89         3.1     0.00     0.14         100      1           210        465                    0.45             5     12
12618        -22.235518   6.7  -3.9      1008        89         3.1     0.00     0.14         100      1           225        465                    0.48             5     12
12619        -23.211885   8.8  -3.9      1008        89         3.1     0.00     0.14         100      1           240        465                    0.52             5     12
12620        -11.245944   9.0  -3.1      1007        90         3.5     0.00     0.21         100      1           255        465                    0.55             5     12
12621          9.066628  10.9  -3.1      1007        90         3.5     0.00     0.21         100      1           270        465                    0.58             5     12
12622        174.799640  22.9  -3.1      1007        90         3.5     0.00     0.21         100      1           285        465                    0.61             5     12
12623        -45.376568  11.9  -3.1      1007        90         3.5     0.00     0.21         100      1           300        465                    0.65             5     12
12624        -77.917970   4.3  -3.1      1007        88         3.0     0.00     0.00         100      1           315        465                    0.68             4     12
12625         25.440603   5.8  -3.1      1007        88         3.0     0.00     0.00         100      1           330        465                    0.71             4     12
12626        -63.346570   4.4  -3.1      1007        88         3.0     0.00     0.00         100      1           345        465                    0.74             4     12
12627        -93.393036   3.6  -3.1      1007        88         3.0     0.00     0.00         100      1           360        465                    0.77             4     12
12628        -79.128800  12.9  -2.8      1007        89         2.8     0.00     0.00         100      1           375        465                    0.81             4     12
12629       -139.315410   6.7  -2.8      1007        89         2.8     0.00     0.00         100      1           390        465                    0.84             4     12
12630       -158.727280   8.4  -2.8      1007        89         2.8     0.00     0.00         100      1           405        465                    0.87             4     12
12631       -146.116740   8.2  -2.8      1007        89         2.8     0.00     0.00         100      1           420        465                    0.90             4     12
